0,0
-1.38581e-05,9.83055e-05
-2.77163e-05,0.000196611
-4.15744e-05,0.000294917
-5.54325e-05,0.000393222
-6.92907e-05,0.000491528
-8.31488e-05,0.000589833
-9.70069e-05,0.000688139
-0.000110865,0.000786444
-0.000124723,0.00088475
-0.000138581,0.000983055
-0.000152439,0.00108136
-0.000166298,0.00117967
-0.000180156,0.00127797
-0.000194014,0.00137628
-0.000207872,0.00147458
-0.00022173,0.00157289
-0.000235588,0.00167119
-0.000249446,0.0017695
-0.000263304,0.00186781
-0.000277162,0.00196611
-0.000291021,0.00206442
-0.000304879,0.00216272
-0.000318737,0.00226103
-0.000332595,0.00235933
-0.000346453,0.00245764
-0.000360311,0.00255594
-0.000374169,0.00265425
-0.000388027,0.00275255
-0.000401885,0.00285086
-0.000415743,0.00294917
-0.000429601,0.00304747
-0.000443459,0.00314578
-0.000457317,0.00324408
-0.000471175,0.00334239
-0.000485033,0.00344069
-0.000498891,0.003539
-0.000512749,0.0036373
-0.000526607,0.00373561
-0.000540465,0.00383392
-0.000554323,0.00393222
-0.000568181,0.00403053
-0.000582039,0.00412883
-0.000595897,0.00422714
-0.000609755,0.00432544
-0.000623613,0.00442375
-0.000637471,0.00452205
-0.000651329,0.00462036
-0.000665187,0.00471867
-0.000679045,0.00481697
-0.000692903,0.00491528
-0.00070676,0.00501358
-0.000720618,0.00511189
-0.000734476,0.00521019
-0.000748334,0.0053085
-0.000762192,0.0054068
-0.00077605,0.00550511
-0.000789907,0.00560342
-0.000803765,0.00570172
-0.000817623,0.00580003
-0.000831481,0.00589833
-0.000845339,0.00599664
-0.000859196,0.00609494
-0.000873054,0.00619325
-0.000886912,0.00629156
-0.000900769,0.00638986
-0.000914627,0.00648817
-0.000928485,0.00658647
-0.000942342,0.00668478
-0.0009562,0.00678308
-0.000970058,0.00688139
-0.000983915,0.00697969
-0.000997773,0.007078
-0.00101163,0.00717631
-0.00102549,0.00727461
-0.00103935,0.00737292
-0.0010532,0.00747122
-0.00106706,0.00756953
-0.00108092,0.00766783
-0.00109478,0.00776614
-0.00110863,0.00786444
-0.00112249,0.00796275
-0.00113635,0.00806106
-0.00115021,0.00815936
-0.00116406,0.00825767
-0.00117792,0.00835597
-0.00119178,0.00845428
-0.00120564,0.00855258
-0.00121949,0.00865089
-0.00123335,0.0087492
-0.00124721,0.0088475
-0.00126106,0.00894581
-0.00127492,0.00904411
-0.00128878,0.00914242
-0.00130264,0.00924072
-0.00131649,0.00933903
-0.00133035,0.00943733
-0.00134421,0.00953564
-0.00135806,0.00963395
-0.00137192,0.00973225
-0.00138578,0.00983056
-0.00139964,0.00992886
-0.00141349,0.0100272
-0.00142735,0.0101255
-0.00144121,0.0102238
-0.00145506,0.0103221
-0.00146892,0.0104204
-0.00148278,0.0105187
-0.00149664,0.010617
-0.00151049,0.0107153
-0.00152435,0.0108136
-0.00153821,0.0109119
-0.00155206,0.0110102
-0.00156592,0.0111085
-0.00157978,0.0112068
-0.00159363,0.0113051
-0.00160749,0.0114034
-0.00162135,0.0115018
-0.0016352,0.0116001
-0.00164906,0.0116984
-0.00166292,0.0117967
-0.00167677,0.011895
-0.00169063,0.0119933
-0.00170449,0.0120916
-0.00171834,0.0121899
-0.0017322,0.0122882
-0.00174606,0.0123865
-0.00175991,0.0124848
-0.00177377,0.0125831
-0.00178763,0.0126814
-0.00180148,0.0127797
-0.00181534,0.012878
-0.00182919,0.0129763
-0.00184305,0.0130746
-0.00185691,0.013173
-0.00187076,0.0132713
-0.00188462,0.0133696
-0.00189848,0.0134679
-0.00191233,0.0135662
-0.00192619,0.0136645
-0.00194004,0.0137628
-0.0019539,0.0138611
-0.00196776,0.0139594
-0.00198161,0.0140577
-0.00199547,0.014156
-0.00200932,0.0142543
-0.00202318,0.0143526
-0.00203704,0.0144509
-0.00205089,0.0145492
-0.00206475,0.0146475
-0.0020786,0.0147458
-0.00209246,0.0148441
-0.00210632,0.0149425
-0.00212017,0.0150408
-0.00213403,0.0151391
-0.00214788,0.0152374
-0.00216174,0.0153357
-0.00217559,0.015434
-0.00218945,0.0155323
-0.0022033,0.0156306
-0.00221716,0.0157289
-0.00223102,0.0158272
-0.00224487,0.0159255
-0.00225873,0.0160238
-0.00227258,0.0161221
-0.00228644,0.0162204
-0.00230029,0.0163187
-0.00231415,0.016417
-0.002328,0.0165153
-0.00234186,0.0166137
-0.00235571,0.016712
-0.00236957,0.0168103
-0.00238342,0.0169086
-0.00239728,0.0170069
-0.00241113,0.0171052
-0.00242499,0.0172035
-0.00243884,0.0173018
-0.0024527,0.0174001
-0.00246655,0.0174984
-0.00248041,0.0175967
-0.00249426,0.017695
-0.00250812,0.0177933
-0.00252197,0.0178916
-0.00253583,0.0179899
-0.00254968,0.0180882
-0.00256354,0.0181866
-0.00257739,0.0182849
-0.00259125,0.0183832
-0.0026051,0.0184815
-0.00261895,0.0185798
-0.00263281,0.0186781
-0.00264666,0.0187764
-0.00266052,0.0188747
-0.00267437,0.018973
-0.00268823,0.0190713
-0.00270208,0.0191696
-0.00271593,0.0192679
-0.00272979,0.0193662
-0.00274364,0.0194645
-0.0027575,0.0195628
-0.00277135,0.0196611
-0.0027852,0.0197594
-0.00279906,0.0198578
-0.00281291,0.0199561
-0.00282677,0.0200544
-0.00284062,0.0201527
-0.00285447,0.020251
-0.00286833,0.0203493
-0.00288218,0.0204476
-0.00289603,0.0205459
-0.00290989,0.0206442
-0.00292374,0.0207425
-0.00293759,0.0208408
-0.00295145,0.0209391
-0.0029653,0.0210374
-0.00297916,0.0211357
-0.00299301,0.021234
-0.00300686,0.0213323
-0.00302071,0.0214306
-0.00303457,0.021529
-0.00304842,0.0216273
-0.00306227,0.0217256
-0.00307613,0.0218239
-0.00308998,0.0219222
-0.00310383,0.0220205
-0.00311769,0.0221188
-0.00313154,0.0222171
-0.00314539,0.0223154
-0.00315924,0.0224137
-0.0031731,0.022512
-0.00318695,0.0226103
-0.0032008,0.0227086
-0.00321466,0.0228069
-0.00322851,0.0229052
-0.00324236,0.0230035
-0.00325621,0.0231019
-0.00327006,0.0232002
-0.00328392,0.0232985
-0.00329777,0.0233968
-0.00331162,0.0234951
-0.00332547,0.0235934
-0.00333933,0.0236917
-0.00335318,0.02379
-0.00336703,0.0238883
-0.00338088,0.0239866
-0.00339473,0.0240849
-0.00340859,0.0241832
-0.00342244,0.0242815
-0.00343629,0.0243798
-0.00345014,0.0244781
-0.00346399,0.0245764
-0.00347784,0.0246748
-0.0034917,0.0247731
-0.00350555,0.0248714
-0.0035194,0.0249697
-0.00353325,0.025068
-0.0035471,0.0251663
-0.00356095,0.0252646
-0.0035748,0.0253629
-0.00358866,0.0254612
-0.00360251,0.0255595
-0.00361636,0.0256578
-0.00363021,0.0257561
-0.00364406,0.0258544
-0.00365791,0.0259527
-0.00367176,0.026051
-0.00368561,0.0261494
-0.00369946,0.0262477
-0.00371331,0.026346
-0.00372716,0.0264443
-0.00374102,0.0265426
-0.00375487,0.0266409
-0.00376872,0.0267392
-0.00378257,0.0268375
-0.00379642,0.0269358
-0.00381027,0.0270341
-0.00382412,0.0271324
-0.00383797,0.0272307
-0.00385182,0.027329
-0.00386567,0.0274273
-0.00387952,0.0275256
-0.00389337,0.0276239
-0.00390722,0.0277223
-0.00392107,0.0278206
-0.00393492,0.0279189
-0.00394877,0.0280172
-0.00396262,0.0281155
-0.00397647,0.0282138
-0.00399032,0.0283121
-0.00400417,0.0284104
-0.00401801,0.0285087
-0.00403186,0.028607
-0.00404571,0.0287053
-0.00405956,0.0288036
-0.00407341,0.0289019
-0.00408726,0.0290002
-0.00410111,0.0290985
-0.00411496,0.0291969
-0.00412881,0.0292952
-0.00414266,0.0293935
-0.00415651,0.0294918
-0.00417035,0.0295901
-0.0041842,0.0296884
-0.00419805,0.0297867
-0.0042119,0.029885
-0.00422575,0.0299833
-0.0042396,0.0300816
-0.00425345,0.0301799
-0.00426729,0.0302782
-0.00428114,0.0303765
-0.00429499,0.0304748
-0.00430884,0.0305731
-0.00432269,0.0306715
-0.00433653,0.0307698
-0.00435038,0.0308681
-0.00436423,0.0309664
-0.00437808,0.0310647
-0.00439193,0.031163
-0.00440577,0.0312613
-0.00441962,0.0313596
-0.00443347,0.0314579
-0.00444732,0.0315562
-0.00446116,0.0316545
-0.00447501,0.0317528
-0.00448886,0.0318511
-0.00450271,0.0319494
-0.00451655,0.0320477
-0.0045304,0.0321461
-0.00454425,0.0322444
-0.00455809,0.0323427
-0.00457194,0.032441
-0.00458579,0.0325393
-0.00459963,0.0326376
-0.00461348,0.0327359
-0.00462733,0.0328342
-0.00464117,0.0329325
-0.00465502,0.0330308
-0.00466887,0.0331291
-0.00468271,0.0332274
-0.00469656,0.0333257
-0.0047104,0.033424
-0.00472425,0.0335224
-0.0047381,0.0336207
-0.00475194,0.033719
-0.00476579,0.0338173
-0.00477963,0.0339156
-0.00479348,0.0340139
-0.00480733,0.0341122
-0.00482117,0.0342105
-0.00483502,0.0343088
-0.00484886,0.0344071
-0.00486271,0.0345054
-0.00487655,0.0346037
-0.0048904,0.034702
-0.00490424,0.0348003
-0.00491809,0.0348987
-0.00493193,0.034997
-0.00494578,0.0350953
-0.00495962,0.0351936
-0.00497347,0.0352919
-0.00498731,0.0353902
-0.00500116,0.0354885
-0.005015,0.0355868
-0.00502885,0.0356851
-0.00504269,0.0357834
-0.00505654,0.0358817
-0.00507038,0.03598
-0.00508422,0.0360783
-0.00509807,0.0361766
-0.00511191,0.036275
-0.00512576,0.0363733
-0.0051396,0.0364716
-0.00515344,0.0365699
-0.00516729,0.0366682
-0.00518113,0.0367665
-0.00519497,0.0368648
-0.00520882,0.0369631
-0.00522266,0.0370614
-0.0052365,0.0371597
-0.00525035,0.037258
-0.00526419,0.0373563
-0.00527803,0.0374546
-0.00529188,0.0375529
-0.00530572,0.0376513
-0.00531956,0.0377496
-0.00533341,0.0378479
-0.00534725,0.0379462
